1,-0.5,0.75,1,1
0,0,0,0,0
0,0,0,0,0
-2,-3.25,-1.25,-2,-0.75
0,0,0,0,0
0,0,0,0,0
0.75,0,0.25,-0.75,-1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
